-0.006929975742651154,0.0413329379510681
-0.006924814412633766,0.04133254480718262
-0.006766921472831299,0.041320517539904136
-0.00589540048255653,0.04125413081977711
-0.0036131413575505094,0.04108028321575483
0.0008013331130154314,0.04074401731368084
0.008783995543658196,0.04013594990935549
0.021619144891208707,0.03915824940540801
0.03833640913826634,0.03788482893816957
0.0600045700903048,0.03623427160177698
0.08572806297821771,0.03427478451173784
0.12107899772126272,0.031581865420760115
0.15970676736809566,0.028639206681640855
0.2012821857792296,0.02547181465803335
0.26311053019184627,0.020760971989022395
0.31581388003820926,0.016744775627317385
0.3837475881462856,0.011567140679867345
0.47001183860359597,0.00499017425389853
0.5396380954032423,-0.0003200357748100154
0.6274108904924168,-0.007015493853806881
0.7222590828482083,-0.0142563051240682
0.8198998300380302,-0.02171276677895223
0.919512530717929,-0.029318658411401778
1.0348120279636994,-0.03811596046596326
1.1598203196331909,-0.04764679463429691
1.2949942168476705,-0.05794360431286376
1.4321672379936121,-0.06838149298573061
1.5734828620748649,-0.07912146238734014
1.715360588564444,-0.08989245709177927
1.8668459037333296,-0.1013761444110658
2.0318004808010306,-0.11385500095954944
2.207513633913049,-0.12712205910154117
2.3608838732158866,-0.13868647371948442
2.5426184750986116,-0.15235781786810154
2.7152565255972867,-0.1653248453597307
2.9019282986812636,-0.17932014075437
3.0864018809248863,-0.19312783249322427
3.2810536247810487,-0.20767536514344198
3.472709659972987,-0.22198027816731547
3.6838563611912125,-0.237716363245345
3.86305270062122,-0.2510592824509351
4.071033816558544,-0.2665259018432318
4.299643929573248,-0.2835165579926682
4.52940418883736,-0.3005863498772978
4.738716659653587,-0.3161330333905279
4.95281066393825,-0.33204081376152467
5.199381573859129,-0.35037184355228235
5.452003863569397,-0.36916173200439706
5.699051349373279,-0.3875592072572852
5.9516230596355335,-0.4063904445486256
6.209718964451067,-0.425654368795479
6.485733884754076,-0.44629017573259944
6.780473714473314,-0.46836942630488965
7.08829511804404,-0.4914646742516658
7.350068832638669,-0.5111493918548881
7.6233453351543075,-0.5317420982147006
7.9084917771865415,-0.5532740601580621
8.22683858921548,-0.577363616158263
8.55150235681003,-0.6019986244963049
8.897015880429366,-0.6282964911683041
9.301371815632738,-0.6591647496556271
9.669219788937509,-0.68735295781781
10.059691333809342,-0.717378281292763
10.465809017657106,-0.7487292052333491
10.831790673875464,-0.7770954742151291
11.261290485311282,-0.8105196125646105
11.674157940447927,-0.842798561586914
12.085999955375014,-0.8751480896049304
12.522254163268663,-0.9095767798694121
12.983830372281934,-0.9462020659766427
13.302121931451422,-0.9715738702488806
13.624236072340898,-0.9973496378510344
13.977427672514455,-1.025729954099942
14.371801574823113,-1.0575677103459762
14.780515588132717,-1.0907276373886716
15.175291613208358,-1.122915393712012
15.555253835466349,-1.154045005330593
15.938878706750474,-1.1856243436923986
16.33566517589299,-1.2184447203262687
16.716258778162526,-1.250076815179615
17.109640886793873,-1.2829254385710334
17.575564440209344,-1.322029835238646
18.015154938387443,-1.3591228715807397
18.498224143388857,-1.4001021914185645
19.00506199876908,-1.443337029698584
19.51535163566641,-1.4871065524983509
20.02883887938573,-1.531393956922714
20.46246207750177,-1.56898463384254
20.93961324018681,-1.610550589063214
21.398044082120357,-1.6506837324247832
21.900231359891315,-1.6948674458355264
22.341281230055927,-1.7338588587478694
22.81537616780826,-1.7759617403571912
23.269746905830377,-1.8164934427838872
23.70408200293202,-1.8553946271709574
24.12874279983049,-1.8935644923961257
24.57549779708638,-1.9338462131225698
25.023021616307595,-1.974302009869037
25.492557376114405,-2.0168170366364673
25.941299072323165,-2.05746237663438
26.411851481611077,-2.100040452202948
26.904125309915287,-2.144467722790424
27.343050912862694,-2.1839228422053
27.856968485737458,-2.2298450083972687
28.402922515618076,-2.278199329809979
28.830969810565506,-2.3157063453095423
29.290892898965577,-2.3555208613715757
29.84666347202455,-2.402824398486317
30.38054518293856,-2.447271683204765
30.8499390115994,-2.485407346248412
31.27632459372233,-2.519174856983728
31.702394733393554,-2.551988416434118
32.223906627106,-2.5907379640660095
32.659919785644696,-2.6217995054004786
33.254936389547325,-2.661969564864404
33.82814599090089,-2.697953636572738
34.34781046121769,-2.727984079023457
34.76110001601265,-2.7499382999034734
35.152929587369584,-2.7690494721529304
35.618540323241305,-2.789444548705073
36.06248810067501,-2.806382504240467
36.66315981069525,-2.825108393350124
37.09268840411139,-2.8353366219480898
37.47770808825251,-2.8420941798049966
37.95255479353709,-2.847039908909972
38.423235454944695,-2.8479512806255625
38.84953570767877,-2.845129029483921
39.22244415466354,-2.839710715206027
39.63276727813843,-2.830486247338185
